,x1,x2,f1
0,1.841302450495233,-2.3194918638123503,98.63596379634006
1,1.999739277761825,0.8537202635864274,56.0346242323981
2,-3.814544367516499,-0.7202242606374272,114.01580670968563
3,4.507724829324587,-2.837885209657109,72.94065804817454
4,-4.350265915469581,3.8739866853540175,152.5890435373742
5,3.9657987068382,1.8232560761526724,42.997318812855205
6,0.024265288228288107,-1.4473952897386502,178.74502058826397
7,0.7728546516554955,-1.032663978075226,157.400795955751
8,-2.0667449987125712,-3.3534751109218623,106.3957953231056
9,-4.66817100400472,3.355618240996421,200.31648530593216
10,4.4017649144715225,-2.6139716732291483,51.12755037978023
11,2.2445928058074482,-1.265891179610108,62.18051199540513
12,3.8851734564336784,4.568466231335739,390.3258110118493
13,-0.5618016789168978,2.034315914270471,86.54298590099678
14,-1.1077129125199923,2.137232341594525,70.83577359337342
15,-4.653877272078288,2.9696576383185693,193.7659745588587
16,0.5053733208475304,-4.679292339888504,475.09181236096583
17,4.536689651612617,-3.7855871433141135,174.42744572099664
18,-4.748204923161724,2.4754372107380727,228.17434879076407
19,3.9832147976591408,4.67744820200028,446.8425089996167
20,3.616124791794819,3.166573222774538,71.621911099557
21,0.4472137037484938,3.6882552383459526,100.2856221095289
22,1.34371648623417,-3.6041326469692416,217.58315894459818
23,-3.9240796801266264,-1.3048547878366028,94.60486904271896
24,0.6002835902377299,-3.7191026642093554,261.4088002243764
25,-3.3661868577216625,-3.7230112777111968,23.71670072931252
26,-4.807177597397505,1.4432522187392411,278.22243778245905
27,4.616083356679503,-3.0240230744947505,98.76800771405402
28,3.235500572551466,-3.198547365660115,55.72533999502434
29,1.2069369567991028,0.9361756251972668,98.25597638702578
30,-4.7183102810062625,-2.3907338406305128,114.73981257618104
31,-0.16801013542207688,2.024840498389107,89.46040870899255
32,4.127570968455229,3.580321706413855,191.41821590027263
33,-3.4974802941364334,4.170871095654544,76.78685741417921
34,-3.5702539939039983,-3.1229886508182747,2.5619421753758975
35,1.7156056407946423,1.3658508075436995,56.45593408667161
36,1.2310938389923676,-1.6238366169924037,133.20290244272803
37,4.555415982663945,-0.7580291880492096,84.38498855669334
38,-0.692761153016205,-1.7584104495251984,171.92831239477616
39,-0.9263052412534618,4.009952290903346,104.07963080308414
40,-3.0623778718444195,4.793877093804996,176.95926128053117
41,1.644663272865765,0.8586069460033396,76.6283043705787
42,-4.639679481667857,1.5628352754848773,230.74402125155063
43,2.0519307919277017,1.2468204897977921,42.23807895950189
44,3.2894632706610754,4.808757260645983,398.31889813463727
45,-3.9997323477351827,4.336570469340749,148.06694109890182
46,-3.9502397036426666,4.064889676030187,106.2157885671084
47,-2.4844689289877935,-0.32083995113539654,114.51763762198689
48,-2.153826824910625,4.824643636120609,201.8297635620226
49,-0.7271169204034749,2.5370367032835164,64.61809914416159
50,0.5948420609411205,-3.0278958064688073,194.61402391299708
51,4.517478329060673,2.7439009204620852,173.12609409183042
52,0.42399187404300154,-1.9585019619128219,170.80513788445012
53,-2.5660837877474285,-0.2301753148889265,112.07877265620276
54,-0.3892937108861565,3.198027285893348,66.58369931803568
55,-3.765409325423922,1.0239993525660545,112.07625758374834
56,-3.4775167190109446,2.870916874337847,20.710411529548818
57,4.992064453288638,0.1715321946750077,202.50573051018617
58,1.9513160880835558,2.3692097869721405,23.581458893211288
59,-2.289533930796285,3.765892025649922,27.90429520193542
60,-3.4371832191653358,-0.1395780011334864,108.98365157990304
61,3.4152601108209417,2.762179500933537,28.099898378742296
62,3.179119923424306,3.6974846346397534,104.89662930713443
63,3.1435140815140254,-2.0354676328147736,10.02853546921738
64,1.3680560839535794,2.326374594515994,46.3162234813492
65,0.7554005947778419,-1.4652161146301808,158.27265991669657
66,-0.5668338992736075,0.04300473535829408,170.3469898883402
67,2.6685234839452177,4.67455920720783,307.5842978199465
68,2.402225730273652,-4.329543519644657,291.5142088309674
69,1.3543931811280983,-0.24699663710544772,119.78508657333214
70,-4.500055424481042,1.5271948772250283,200.20597743678212
71,3.3302494279271837,4.19928438812101,213.40274088810196
72,-0.27094409842029066,-4.829541836480001,505.9715017974909
73,3.5552864281213985,1.8103727130359717,11.933474168395078
74,-1.893821961299781,2.782362716592041,22.77461023854715
75,-4.55017255540411,4.4055805862903075,260.8456217268705
76,2.764638795080999,0.03179237351109521,28.98521546184303
77,-3.549648998733436,1.4691113987627435,79.83442831419029
78,-0.3979755084631469,3.065783033050506,64.46777196288754
79,2.1443238748563767,-3.7431308371350953,186.74162231163007
80,-3.700062890702857,-4.39859529625479,77.69830765551646
81,2.211330957423039,4.076023563465304,143.97482033703452
82,4.674046178397846,1.8954986239980727,163.969012150121
83,-0.29507168934770966,-0.9218554211510597,181.60351245734174
84,-4.364060509119184,1.724306499303525,165.8458087975303
85,-4.729579236923085,3.40156639212476,218.19251837724124
86,-3.4188152958206643,-3.6777485066747855,18.59037988578392
87,1.3864668927534165,-3.1814368404023172,170.60879982747966
88,-0.11154150447294509,-3.514814513448488,237.8013662573854
89,4.733015178285589,4.918038084063017,746.8165138404945
90,1.0280494163107203,-4.385098907777216,381.0495064844769
